sampn,number_of_vehicles,number_of_workers,count_of_licensed_drivers,list_of_licensed_drivers,accvar1,accvar2,accvar3,accvar4,number_of_part_time_workers,count_of_household_members_over_75,at_least_as_many_cars_as_workers,part_time_workers_per_drivers,greater_than_75_yr_old_per_drivers,number_of_university_students_per_driver,licensed_drivers_under_18_per_driver,children_under_5_per_driver,list_of_income_level,logsum_full_time_worker_under_30k,logsum_students,distance_from_transit_stop_variable
8024970,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6058893,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6124439,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8024987,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0
6058908,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6058914,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6026149,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026152,1,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0.5
6091689,1,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009194,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6026155,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6124464,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,1,0,0.5,0,0,0.5
7017289,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6124473,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6058939,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009223,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6124489,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7048596,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8025038,4,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6083405,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009234,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5007523,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6058964,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6058967,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8025048,4,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6058971,1,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042016,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6058979,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1
6058985,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6124524,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6058989,3,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,0,2,0,0.666666667,0,0,0.666666667
8025070,4,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0
7042031,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.333333333,0
8000339,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6059003,1,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,1
6059005,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7036342,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0
7042051,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6026245,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6028801,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0.5
7009288,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009289,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7009290,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
7030049,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059023,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6026260,6,4,4,"[0, 0, 0, 1]",0,0,0,1,1,1,1,0,0,0,0,0,0,0.5,0,0
6026261,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6124567,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
7042078,1,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
7042082,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6026277,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082949,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6026281,0,0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7042090,2,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,1,0,0.333333333,0,0.333333333,0,0
7009323,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6059052,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,1
7009325,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042094,2,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,1,0,0.333333333,0,0,0,0
6026287,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042096,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6079676,5,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009332,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
7009336,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9106498,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059076,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009352,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6091849,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0
6059083,1,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042126,3,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7009359,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059089,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009363,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6094350,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059094,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6059096,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059097,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6056122,0,0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059104,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7009377,5,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009380,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7013685,2,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7033577,3,3,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
7042157,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1
6103683,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6124665,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0
7042170,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6023359,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7042172,3,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,0,0,0,0,0.333333333,0,0
6026365,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6026366,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059135,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059136,5,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0
7009413,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059143,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009416,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6026378,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2
6026387,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059157,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1
7042198,4,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059163,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042204,6,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,1,0,0.333333333,0,0,0,0
7009437,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042206,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,2,0,0.666666667,0,0,0.666666667
6124710,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6026407,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7037069,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8000370,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059185,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009458,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009459,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009464,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6026425,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6091962,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042236,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8025277,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009472,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009474,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6088907,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7008700,4,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,2,0,0.666666667,0,0,0,0
6059205,2,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009479,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6029489,0,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7017335,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059214,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6051567,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009490,0,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7009491,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
7009493,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6026460,1,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059236,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6026476,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059246,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5018493,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6026482,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
7042293,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
7009526,2,2,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6059265,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059266,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042308,5,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6105302,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042311,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,1,0,0.333333333,0,0.333333333,0,0
6026504,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6059278,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042327,3,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,0,2,0,0.666666667,0.333333333,0,0.666666667
8025369,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6094383,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0.5
6023853,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
7042338,4,2,4,"[0, 0, 0, 1]",0,0,0,1,1,1,1,0,0,0,0,0,0,0.25,0.25,0
7042339,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7052782,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6092071,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059308,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
8025389,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059311,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8025394,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6026547,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009588,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6059317,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1
6059319,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,3,0.5,1.5,0,0,1.5
7009593,1,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059322,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8018623,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059329,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
7042372,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059333,2,2,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6092103,1,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8025417,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042386,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059347,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042388,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1
6011851,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5008196,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8036082,1,2,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6083471,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009631,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
7009635,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059365,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6026601,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
6059375,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6026608,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6026609,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
8000403,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025460,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,1,0.5,0.5,0,0,0.5
7009654,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,1,0.5,0.5,0,0,0.5
6124925,3,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083477,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0.5
6059397,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059401,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023405,2,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026642,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6059412,2,2,5,"[0, 0, 0, 1]",0,0,0,1,1,1,1,1,1,2,0,0.4,0,0.4,0,0
7056929,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6124951,1,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
8025497,1,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,1
6039791,1,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0.5
7042462,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7042469,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6092203,0,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7009708,4,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6056178,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6026671,2,0,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009713,1,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9106870,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
5029449,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059448,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1
6059450,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009724,2,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,1,0,0.333333333,0,0,0.333333333,0
6059455,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0
6059456,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6026689,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059463,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7009736,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6052878,2,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5018531,4,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8025567,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6059493,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125032,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009769,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
8025580,4,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059504,3,2,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6026740,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6059509,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7017386,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7042560,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6099884,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7009804,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025614,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7042575,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059538,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6125080,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5007620,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0.5,0,0,0,0
8025626,6,0,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8025631,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6059552,3,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6026786,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6059556,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6026789,1,0,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6083505,3,1,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0
6092328,2,2,2,"[0, 1, 0, 0]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6026793,1,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
6026794,2,1,1,"[1, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025650,2,3,3,"[0, 0, 1, 0]",0,0,1,0,1,1,0,0,1,3,0,1,0,0,0,0
